user_id,birthdate,gender,married,has_children,home_airport,total_sessions,total_page_clicks,avg_session_duration_sec,avg_flight_discount,avg_hotel_discount,total_cancellations,total_flights_booked,total_checked_bags,total_hotels_booked,avg_hotel_rooms,avg_hotel_nights,age,is_female,cluster,segment_name,assigned_perk
596732,1977-09-23,F,1,1,SAT,8,120,112.0,0.1,0.0,0,3,0,3,1.3333333333333333,1.6666666666666667,46,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
596820,1987-04-24,F,0,0,ICT,8,135,125.625,0.1333333333333333,0.0,0,1,1,1,1.0,2.0,36,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
596856,1994-02-03,F,0,1,YQB,8,127,117.75,0.125,0.1,0,1,1,3,1.0,6.666666666666667,29,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
596863,1985-01-04,F,1,1,ORD,8,226,804.07480975,0.0,0.0,1,2,4,3,1.75,18.0,38,1,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
597003,1980-04-04,F,1,0,SCK,9,103,86.22222222222223,0.15,0.0,0,2,0,2,1.0,1.0,43,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
597010,1984-05-04,F,1,0,YXD,8,116,107.875,0.1,0.05,0,4,1,3,2.0,3.333333333333333,39,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
597029,1984-09-16,F,1,0,YUL,8,127,118.625,0.3,0.1,0,4,4,4,1.75,5.5,39,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
597300,1987-09-04,F,1,1,JFK,8,91,83.75,0.2125,0.0,0,2,0,2,1.5,7.0,36,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
597410,1976-04-21,M,0,0,JFK,8,115,108.125,0.075,0.0,0,2,0,3,1.0,9.333333333333334,47,0,4,Cluster 4: Male Traveler Segment,Free Flight Upgrade / Priority Pass
597434,1983-11-23,F,0,0,AUS,8,296,990.875,0.0,0.15,1,4,2,2,1.0,2.0,40,1,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
597498,1965-09-24,M,1,0,YXU,8,124,116.625,0.1,0.0,0,5,0,4,1.25,3.0,58,0,4,Cluster 4: Male Traveler Segment,Free Flight Upgrade / Priority Pass
597510,1970-10-15,F,0,1,YHU,8,138,128.875,0.0,0.1,0,3,2,3,1.0,2.6666666666666665,53,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
597662,2006-08-02,F,0,1,YOW,8,111,104.375,0.075,0.0,0,0,0,0,0.0,0.0,17,1,0,Cluster 0: Low Engagement / Browsers,Exclusive Discounts / High-Incentive Promo
597734,1978-03-14,F,1,0,SFO,8,84,77.5,0.0,0.05,0,3,1,1,1.0,2.0,45,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
597836,1980-10-21,F,0,0,FTW,8,138,127.75,0.375,0.0,0,3,3,3,1.0,2.0,43,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
597878,1970-01-20,F,0,0,CMH,8,145,136.875,0.0,0.0,0,2,2,2,1.5,2.0,53,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
597946,1969-10-02,F,1,0,ATL,8,94,87.875,0.0,0.1,0,2,2,1,1.0,2.0,54,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
597948,2004-10-05,M,0,1,YHU,8,72,67.0,0.1,0.0,0,0,0,0,0.0,0.0,19,0,0,Cluster 0: Low Engagement / Browsers,Exclusive Discounts / High-Incentive Promo
597954,1982-12-04,F,1,0,JFK,8,146,135.375,0.1375,0.1666666666666666,0,4,2,4,1.25,2.5,41,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
597955,1959-11-04,F,1,1,LAX,8,98,91.5,0.25,0.1,0,0,0,0,0.0,0.0,64,1,0,Cluster 0: Low Engagement / Browsers,Exclusive Discounts / High-Incentive Promo
598069,1993-01-14,F,0,0,TPA,8,93,85.875,0.3,0.05,0,2,1,2,1.0,6.5,30,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
598075,1987-05-01,F,1,1,EFD,8,160,150.25,0.25,0.0,0,2,2,3,1.0,1.6666666666666667,36,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
598185,1989-07-21,F,1,1,CLE,8,84,78.5,0.25,0.25,0,1,4,2,2.0,6.0,34,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
598233,1980-01-21,F,1,1,LUF,8,124,115.75,0.1,0.0,0,4,2,4,1.25,2.25,43,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
598265,1978-06-02,M,1,1,BWI,8,141,131.875,0.05,0.0,0,2,1,4,1.0,2.75,45,0,4,Cluster 4: Male Traveler Segment,Free Flight Upgrade / Priority Pass
598276,1978-08-15,F,1,0,BFM,9,110,91.33333333333331,0.1,0.1,0,2,0,2,1.0,4.0,45,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
598306,1975-08-04,F,1,0,TNT,8,218,202.375,0.1,0.1,0,2,5,2,1.5,4.0,48,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
598526,1956-01-10,M,1,0,LCK,8,94,86.875,0.1,0.15,0,0,0,1,1.0,3.0,67,0,4,Cluster 4: Male Traveler Segment,Free Flight Upgrade / Priority Pass
598533,1985-08-14,F,0,1,YYJ,8,219,814.7903735,0.05,0.05,1,2,2,2,1.0,8.666666666666666,38,1,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
598590,1975-06-14,F,1,0,LAS,8,143,132.25,0.1,0.0,0,5,1,5,1.2,1.8,48,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
598687,1984-04-16,M,0,0,MOD,8,138,129.0,0.0,0.0,0,3,3,3,1.0,3.333333333333333,39,0,4,Cluster 4: Male Traveler Segment,Free Flight Upgrade / Priority Pass
598691,1987-06-18,F,0,0,YOW,8,122,112.5,0.1,0.2,0,2,1,2,1.0,6.0,36,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
598692,2002-01-25,M,0,0,LAX,8,99,92.375,0.05,0.0666666666666666,0,1,0,2,1.0,9.5,21,0,4,Cluster 4: Male Traveler Segment,Free Flight Upgrade / Priority Pass
598715,1994-08-28,F,1,1,YND,8,90,84.875,0.2,0.15,0,2,1,1,1.0,2.0,29,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
598832,1971-11-08,F,1,1,LOU,8,102,95.0,0.0,0.0,0,0,0,1,2.0,3.0,52,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
598881,1979-12-08,F,0,0,TYS,8,163,151.75,0.1,0.05,0,5,2,6,1.5,3.5,44,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
598911,1985-11-17,F,0,0,YUL,8,158,146.875,0.125,0.15,0,6,5,5,1.0,3.0,38,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
598945,2003-05-05,F,0,0,CLT,8,94,86.625,0.1,0.1,0,1,1,1,1.0,3.0,20,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
599065,1984-08-23,M,0,1,LGA,8,368,1055.5,0.0,0.1,1,3,3,3,1.25,1.75,39,0,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
599239,1985-01-03,F,0,1,BNA,10,106,79.3,0.3,0.05,0,1,0,2,1.0,4.0,38,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
599244,1998-07-04,F,0,0,DAL,8,56,52.375,0.1,0.0,0,1,0,0,0.0,0.0,25,1,0,Cluster 0: Low Engagement / Browsers,Exclusive Discounts / High-Incentive Promo
599311,1984-10-09,F,0,1,YQB,8,84,78.25,0.1125,0.1,0,2,1,2,2.0,2.5,39,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
599335,1970-12-07,F,0,0,ELP,8,120,111.375,0.1,0.15,0,3,2,2,1.0,6.0,53,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
599348,1984-03-05,F,0,0,RND,8,135,125.125,0.0,0.0,0,5,2,3,1.0,3.333333333333333,39,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
599437,1971-09-06,F,0,0,AMA,8,108,100.625,0.15,0.05,0,3,0,3,1.3333333333333333,2.6666666666666665,52,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
599454,1981-09-27,F,1,0,CLT,8,317,1069.549177875,0.25,0.0,1,3,0,3,1.25,4.5,42,1,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
599649,1968-04-21,F,1,1,JFK,8,392,1079.75,0.15,0.15,1,4,3,4,1.6,4.2,55,1,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
599651,1981-07-20,F,1,0,SHV,9,63,52.77777777777778,0.1,0.2,0,0,0,0,0.0,0.0,42,1,0,Cluster 0: Low Engagement / Browsers,Exclusive Discounts / High-Incentive Promo
599657,1975-06-06,F,1,0,YXU,8,126,117.25,0.2,0.15,0,1,0,1,1.0,0.0,48,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
599765,1970-02-21,F,0,0,LAX,8,152,140.875,0.2,0.0,0,1,0,1,1.0,8.0,53,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
599790,1967-07-23,F,0,0,JFK,8,65,61.125,0.1,0.0,0,0,0,0,0.0,0.0,56,1,0,Cluster 0: Low Engagement / Browsers,Exclusive Discounts / High-Incentive Promo
599833,1980-06-20,F,1,1,BIF,8,188,172.0,0.1,0.0,0,4,1,4,1.0,4.75,43,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
599909,1995-04-12,F,0,0,SKF,8,68,63.375,0.15,0.0,0,0,0,0,0.0,0.0,28,1,0,Cluster 0: Low Engagement / Browsers,Exclusive Discounts / High-Incentive Promo
599927,1980-12-17,F,0,0,LAX,8,158,148.375,0.15,0.0,0,4,2,4,1.0,2.0,43,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
599999,1957-07-14,F,0,0,YYJ,8,96,90.125,0.175,0.0,0,0,0,0,0.0,0.0,66,1,0,Cluster 0: Low Engagement / Browsers,Exclusive Discounts / High-Incentive Promo
600011,1978-12-13,F,0,0,JFK,8,135,127.0,0.0,0.1,0,3,0,2,1.5,2.0,45,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
600018,1985-11-09,F,0,0,GRR,8,135,125.625,0.0,0.25,0,5,6,4,1.25,1.75,38,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
600057,1989-10-16,F,1,0,UGN,8,126,115.875,0.1,0.1166666666666666,0,1,0,1,1.0,6.0,34,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
600078,1967-07-03,F,0,0,UGN,8,70,64.875,0.075,0.1,0,3,3,2,1.0,3.0,56,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
600163,1969-05-17,M,1,1,MSP,8,119,111.25,0.15,0.15,0,0,0,1,2.0,5.0,54,0,4,Cluster 4: Male Traveler Segment,Free Flight Upgrade / Priority Pass
600265,1988-10-27,F,0,1,YYJ,8,125,115.75,0.0,0.1,0,1,0,1,1.0,17.0,35,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
600287,1983-09-25,F,0,1,ATL,8,95,88.625,0.125,0.1,0,2,1,2,1.0,0.0,40,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
600304,1967-01-12,F,1,0,PNE,8,109,102.375,0.0,0.0,0,2,2,2,1.0,1.0,56,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
600351,1976-07-15,F,1,0,PDX,8,120,112.5,0.0,0.25,0,2,1,1,1.0,4.0,47,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
600395,1970-05-25,F,1,0,HOU,8,138,128.375,0.0,0.1,0,3,2,4,1.25,2.0,53,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
600444,1971-02-18,F,1,0,YXD,8,144,134.25,0.1,0.1,0,5,2,5,1.0,1.4,52,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
600515,1987-11-09,F,1,0,YZD,9,429,989.8888888888888,0.075,0.05,1,4,5,4,1.0,2.2,36,1,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
600561,1994-03-12,F,0,0,PHX,8,103,96.25,0.15,0.2,0,2,1,2,1.0,1.0,29,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
600605,1968-03-24,F,1,0,OAK,8,125,115.875,0.2749999999999999,0.1,0,2,0,3,1.0,5.666666666666667,55,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
600648,1978-08-26,F,1,0,BWI,8,136,126.625,0.25,0.1,0,4,3,4,1.5,2.5,45,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
600690,1985-09-14,F,0,0,YXU,9,137,113.66666666666669,0.15,0.05,0,3,2,5,1.8,6.2,38,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
600750,1974-12-13,F,1,1,LGA,8,112,105.75,0.0,0.25,0,2,0,2,1.0,1.5,49,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
600796,1944-02-07,F,1,0,YVR,8,55,51.125,0.175,0.05,0,0,0,1,1.0,6.0,79,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
600833,1952-01-01,F,1,0,SAN,8,78,73.5,0.1,0.1,0,0,0,1,2.0,9.0,71,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
600842,1992-08-11,F,0,0,BHM,8,220,856.261228875,0.2,0.0,1,1,0,2,1.5,3.0,31,1,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
600886,1983-08-10,F,0,0,LUK,9,135,110.55555555555556,0.1833333333333333,0.1,0,4,2,4,1.0,3.75,40,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
600926,1976-07-18,M,1,1,MCI,8,183,168.75,0.2249999999999999,0.05,0,2,0,2,1.0,2.0,47,0,4,Cluster 4: Male Traveler Segment,Free Flight Upgrade / Priority Pass
600930,1967-07-04,F,1,1,SAC,8,117,108.875,0.05,0.05,0,2,1,1,1.0,1.0,56,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
601094,2005-10-15,M,0,0,ORD,8,111,104.0,0.0,0.0,0,0,0,0,0.0,0.0,18,0,0,Cluster 0: Low Engagement / Browsers,Exclusive Discounts / High-Incentive Promo
601104,1969-03-27,F,1,0,SNA,8,128,119.375,0.15,0.1,0,1,1,2,1.5,10.0,54,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
601116,1994-11-17,F,0,0,MSN,8,88,82.375,0.1,0.1,0,1,0,2,1.5,4.5,29,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
601158,1993-08-13,F,0,0,LGA,8,153,142.875,0.05,0.15,0,2,1,1,1.0,3.0,30,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
601282,1966-11-27,F,1,1,JFK,8,188,175.375,0.075,0.15,0,2,1,2,1.0,1.5,57,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
601582,1971-06-27,M,0,1,SMF,8,85,80.0,0.1,0.075,0,1,0,2,1.0,9.5,52,0,4,Cluster 4: Male Traveler Segment,Free Flight Upgrade / Priority Pass
601673,1984-05-28,F,1,1,YYZ,8,116,108.25,0.05,0.0,0,5,0,4,1.75,2.25,39,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
601882,1977-06-24,F,1,0,OFF,9,179,148.22222222222223,0.15,0.05,0,3,0,2,1.0,2.5,46,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
601894,1998-08-14,F,0,1,JFK,9,114,94.55555555555556,0.2,0.1,0,1,0,2,1.0,3.5,25,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
601917,1993-04-04,F,0,0,CLE,8,161,149.875,0.1166666666666666,0.0,0,4,2,3,1.3333333333333333,2.0,30,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
602120,1981-08-19,F,0,0,YMX,8,152,142.0,0.1166666666666666,0.075,0,4,2,4,1.0,3.25,42,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
602190,1979-07-13,F,0,1,HOU,8,84,78.75,0.0,0.1,0,1,0,2,1.0,7.0,44,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
602323,2005-04-26,F,0,1,DAL,9,127,104.66666666666669,0.15,0.0,0,1,0,2,2.0,1.5,18,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
602433,1970-12-15,F,0,0,MSN,8,132,124.625,0.075,0.1,0,3,2,3,1.0,1.0,53,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
602476,1988-06-12,F,0,0,YED,8,145,136.5,0.2,0.1,0,3,0,4,1.0,4.0,35,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
602478,1998-03-06,F,1,0,LGA,8,141,129.875,0.0,0.0,0,0,0,2,1.5,13.5,25,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
602598,1992-06-01,F,1,1,LGA,8,140,130.625,0.1,0.1,0,3,2,4,1.75,2.5,31,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
602656,1982-05-21,F,0,0,SAT,8,100,92.875,0.2,0.0,0,3,3,3,1.3333333333333333,3.333333333333333,41,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
602734,1987-08-19,F,0,0,UGN,8,346,420.749989875,0.1,0.0,1,1,0,1,1.0,1.0,36,1,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
602748,1981-04-05,M,1,0,TIK,8,210,193.625,0.3,0.0833333333333333,0,4,2,3,1.0,1.6666666666666667,42,0,4,Cluster 4: Male Traveler Segment,Free Flight Upgrade / Priority Pass
602769,1986-01-23,F,1,1,JFK,9,226,307.98520344444444,0.05,0.05,1,5,4,5,1.0,1.6666666666666667,37,1,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
602793,1986-12-13,F,0,1,OPF,8,87,81.625,0.05,0.0,0,1,1,2,1.0,3.0,37,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
602827,1967-10-07,F,1,1,SJC,8,141,132.25,0.0,0.075,0,5,3,5,1.0,2.0,56,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
602918,1979-06-15,F,1,0,YWG,8,101,95.125,0.15,0.3,0,2,2,1,1.0,6.0,44,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
602921,1957-03-12,F,1,0,YKZ,8,87,82.5,0.0,0.0,0,1,1,1,1.0,1.0,66,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
602925,1968-09-11,F,1,0,YQB,9,151,125.11111111111111,0.1,0.1,0,4,2,4,1.25,7.5,55,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
602946,1977-02-13,M,0,0,LUF,8,115,106.5,0.0,0.1,0,3,1,4,1.25,4.25,46,0,4,Cluster 4: Male Traveler Segment,Free Flight Upgrade / Priority Pass
602953,1983-08-16,F,0,0,MEM,10,443,957.5,0.1,0.05,1,5,3,4,1.0,2.4,40,1,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
602962,1983-07-02,F,1,1,YOW,8,147,136.375,0.15,0.0,0,3,2,3,1.0,3.6666666666666665,40,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
603033,1951-07-06,F,0,0,LAX,8,281,976.125,0.1833333333333333,0.0,1,1,2,0,0.0,0.0,72,1,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
603053,1979-01-01,F,0,0,MCO,8,170,156.625,0.3,0.1,0,3,0,3,1.3333333333333333,1.3333333333333333,44,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
603100,1998-05-10,F,0,1,FTW,8,63,58.375,0.05,0.0,0,0,0,1,1.0,17.0,25,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
603160,1987-07-06,F,0,0,LAX,8,147,136.25,0.15,0.075,0,6,4,5,1.0,2.0,36,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
603221,2002-07-08,F,0,0,LGA,8,98,91.125,0.0,0.05,0,0,0,0,0.0,0.0,21,1,0,Cluster 0: Low Engagement / Browsers,Exclusive Discounts / High-Incentive Promo
603278,1990-06-13,F,1,0,YYC,8,166,152.625,0.075,0.1,0,3,3,3,1.0,1.3333333333333333,33,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
603296,1982-07-01,F,0,0,YHZ,8,81,75.125,0.125,0.15,0,3,3,1,1.0,0.0,41,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
603341,1957-06-11,F,1,0,LRF,9,144,118.88888888888889,0.05,0.0,0,0,0,0,0.0,0.0,66,1,0,Cluster 0: Low Engagement / Browsers,Exclusive Discounts / High-Incentive Promo
603345,1972-07-26,F,1,1,YXE,8,100,92.0,0.0,0.15,0,2,2,2,1.0,1.0,51,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
603440,1981-03-26,F,0,0,COS,8,330,1021.25,0.0,0.05,1,3,4,4,1.4,6.8,42,1,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
603515,1986-01-06,M,0,0,NZY,8,152,140.625,0.25,0.0,0,2,1,3,1.0,4.0,37,0,4,Cluster 4: Male Traveler Segment,Free Flight Upgrade / Priority Pass
603592,1986-02-24,F,0,0,OKC,8,414,1128.75,0.1,0.0,1,3,3,3,1.0,4.0,37,1,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
603635,1958-10-12,F,1,0,YHM,8,304,997.75,0.05,0.1,1,3,4,3,1.0,7.75,65,1,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
603715,1978-09-20,F,1,0,LUF,8,114,105.75,0.15,0.1,0,2,0,3,1.0,3.0,45,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
603809,1970-03-15,F,1,0,COS,9,111,91.55555555555556,0.075,0.1,0,1,1,2,1.0,2.0,53,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
603875,1982-05-01,F,0,0,CLT,8,151,139.375,0.075,0.15,0,2,1,2,1.0,6.0,41,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
603883,1964-05-09,F,1,0,BWI,8,82,76.375,0.0,0.1,0,2,1,3,1.0,2.0,59,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
604136,1984-11-04,F,1,0,YKZ,8,130,122.375,0.0,0.075,0,2,0,1,1.0,7.0,39,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
604355,1992-04-23,F,0,0,EFD,8,108,101.5,0.125,0.25,0,2,3,3,1.0,3.0,31,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
604388,1990-08-10,F,0,0,DSM,8,121,110.75,0.0,0.075,0,1,2,1,1.0,1.0,33,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
604592,2004-07-15,F,0,0,BWI,8,92,85.125,0.1,0.1,0,1,1,0,0.0,0.0,19,1,0,Cluster 0: Low Engagement / Browsers,Exclusive Discounts / High-Incentive Promo
604617,1971-08-17,F,1,0,NBG,8,101,94.75,0.0,0.05,0,1,1,1,1.0,10.0,52,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
604664,2000-02-05,F,0,1,AUS,8,96,89.125,0.25,0.0,0,0,0,0,0.0,0.0,23,1,0,Cluster 0: Low Engagement / Browsers,Exclusive Discounts / High-Incentive Promo
604688,1984-01-27,F,1,1,SFO,8,457,1138.375,0.0,0.225,1,4,2,3,1.0,3.0,39,1,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
604804,1975-01-10,F,1,1,LGA,8,85,79.625,0.1,0.0,0,2,1,1,1.0,0.0,48,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
604840,1986-04-06,F,0,0,TPA,8,96,88.75,0.0,0.1,0,3,1,3,1.6666666666666667,2.0,37,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
604916,1998-06-06,F,0,1,JFK,8,97,90.0,0.15,0.1,0,0,0,0,0.0,0.0,25,1,0,Cluster 0: Low Engagement / Browsers,Exclusive Discounts / High-Incentive Promo
604982,1976-11-25,F,1,0,JFK,8,89,84.375,0.1,0.0,0,3,1,3,1.3333333333333333,3.0,47,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
605004,1982-03-27,F,1,0,BUF,8,140,130.25,0.075,0.0,0,3,2,3,1.6666666666666667,2.333333333333333,41,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
605096,1971-01-20,M,1,1,DAL,8,122,114.375,0.1,0.0,0,3,4,3,1.0,2.0,52,0,4,Cluster 4: Male Traveler Segment,Free Flight Upgrade / Priority Pass
605136,2006-05-08,F,0,0,JFK,8,93,86.875,0.1,0.1,0,0,0,1,1.0,15.0,17,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
605308,1955-09-17,F,1,0,EFD,8,66,62.125,0.15,0.05,0,0,0,0,0.0,0.0,68,1,0,Cluster 0: Low Engagement / Browsers,Exclusive Discounts / High-Incentive Promo
605311,1979-10-04,F,0,1,CLE,8,101,93.625,0.0,0.0,0,3,2,3,1.3333333333333333,3.0,44,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
605439,1983-10-08,F,0,0,SJC,8,134,126.125,0.0,0.1,0,2,0,2,1.0,4.5,40,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
605494,1977-10-28,F,0,1,JFK,8,143,133.25,0.05,0.0,0,3,3,3,1.0,2.0,46,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
605558,1989-05-12,F,0,0,BUF,8,137,128.125,0.0,0.0,0,3,1,5,1.0,3.2,34,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
605578,1991-07-11,F,0,0,HNL,8,97,90.0,0.175,0.15,0,0,0,1,1.0,8.0,32,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
605607,1974-12-23,F,1,1,LUF,8,97,91.125,0.15,0.125,0,1,2,1,1.0,2.0,49,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
